symbol,name,price
AAT0000A3R3V2.VI,EGB Bonus.Z./UNIQA 25-26,17.47
AAT0000A3R3W0.VI,EGB Bonus.Z./UNIQA 25-26,16.84
AAT0000A3R3X8.VI,EGB Bonus.Z./UNIQA 25-26,14.40
AAT0000A3R3Y6.VI,EGB Bonus.Z./UNIQA 25-26,15.43
AAT0000A3R3Z3.VI,EGB Bonus.Z./UNIQA 25-26,16.06
AAT0000A3R406.VI,EGB Bonus.Z./VIG 25-26,48.83
AAT0000A3R414.VI,EGB Bonus.Z./VIG 25-26,61.09
AAT0000A3R422.VI,EGB Bonus.Z./VIG 25-26,62.19
AAT0000A3R430.VI,EGB Bonus.Z./VIG 25-26,53.01
AAT0000A3R448.VI,EGB Bonus.Z./VIG 25-26,56.67
AAT0000A3R455.VI,EGB Bonus.Z./WIENERBERGER25-26,30.03
AAT0000A3R463.VI,EGB Bonus.Z./WIENERBERGER25-26,29.71
AAT0000A3R471.VI,EGB Bonus.Z./WIENERBERGER25-26,28.82
AAT0000A3R489.VI,EGB Bonus.Z./WIENERBERGER25-26,28.99
AAT0000A3R497.VI,EGB Bonus.Z./WIENERBERGER25-26,30.89
AAT0000A3R4A4.VI,EGB Bonus.Z./WIENERBERGER25-26,29.37
AAT0000A3R4B2.VI,EGB Bonus.Z./WIENERBERGER25-26,32.63
AAT0000A3R4C0.VI,EGB Bonus.Z./ANDRITZ 25-26,79.34
AAT0000A3R4D8.VI,EGB Bonus.Z./ANDRITZ 25-26,64.74
AAT0000A3R4E6.VI,EGB Bonus.Z./ANDRITZ 25-26,69.41
AAT0000A3R4F3.VI,EGB Bonus.Z./ANDRITZ 25-26,72.78
AAT0000A3R4G1.VI,EGB Bonus.Z./PORR 25-26,31.54
AAT0000A3R4H9.VI,EGB Bonus.Z./PORR 25-26,34.21
AAT0000A3R4J5.VI,EGB Bonus.Z./PORR 25-26,36.57
AAT0000A3R4N7.VI,RBI Gar.Z./DE755221 25-32,99.34
AAT0000A3R4P2.VI,RBI GarZ/HICP ex Tobacco-30,99.01
AAT0000A3R4Q0.VI,RBI GarZ/STOXXGlobSelDiv100-32,99.96
AAT0000A3R4R8.VI,RBI GarZ/STOXXGlobSelDiv100-32,99.96
AAT0000A3R4S6.VI,RBI GarZ/STOXXGlobSelDiv100-32,99.96
AAT0000A3R513.VI,RBI GarZ/HICP ex Tobacco-30,99.01
AAT0000A3R596.VI,RBI Bonus.Z./AT & S 25-27,36.88
AAT0000A3R5A1.VI,RBI Bonus.Z./AT & S 25-27,37.92
AAT0000A3R5B9.VI,RBI Bonus.Z./Erste Group 25-27,100.27
AAT0000A3R5C7.VI,RBI Bonus.Z./Erste Group 25-27,101.08
AAT0000A3R5D5.VI,RBI Bonus.Z./RBI 25-27,40.83
AAT0000A3R5E3.VI,RBI Bonus.Z./RBI 25-27,41.16
AAT0000A3R7Q3.VI,RBI OE TL.Z./Agrana,0.22
AAT0000A3R7R1.VI,RBI OE TL.Z./AT & S,2.41
AAT0000A3R7S9.VI,RBI OE TL.Z./BAWAG Group,2.82
AAT0000A3R7T7.VI,RBI OE TL.Z./CA Immo,0.63
AAT0000A3R7U5.VI,RBI OE TL.Z./Do&Co,6.22
AAT0000A3R7V3.VI,RBI OE TL.Z./Do&Co,4.61
AAT0000A3R7W1.VI,RBI OE TL.Z./Erste Group,2.19
AAT0000A3R7X9.VI,RBI OE TL.Z./EVN,0.65
AAT0000A3R7Y7.VI,RBI OE TL.Z./FACC,0.16
AAT0000A3R7Z4.VI,RBI OE TL.Z./Frequentis,2.08
AAT0000A3R810.VI,RBI OE TL.Z./Kapsch,0.08
AAT0000A3R828.VI,RBI OE TL.Z./Lenzing,1.14
AAT0000A3R836.VI,RBI OE TL.Z./Lenzing,0.95
AAT0000A3R844.VI,RBI OE TL.Z./Mayr Melnhof,2.82
AAT0000A3R851.VI,RBI OE TL.Z./Polytec,1.10
AAT0000A3R869.VI,RBI OE TL.Z./RBI,0.98
AAT0000A3R877.VI,RBI OE TL.Z./STRABAG,3.00
AAT0000A3R885.VI,RBI OE TL.Z./STRABAG,2.55
AAT0000A3R893.VI,RBI OE TL.Z./Uniqa,0.32
AAT0000A3R8A5.VI,RBI OE TL.Z./VIG,1.73
AAT0000A3R8B3.VI,RBI OE TL.Z./VIG,1.22
AAT0000A3R8C1.VI,RBI OE TL.Z./voestalpine,1.20
AAT0000A3R8D9.VI,RBI OE TL.Z./Wienerberger,0.50
AAT0000A3R8G2.VI,RBI OE TS.Z./BAWAG Group,2.33
AAT0000A3R8H0.VI,RBI OE TS.Z./CPI Europe,0.19
AAT0000A3R8J6.VI,RBI OE TS.Z./CPI Europe,0.31
AAT0000A3R8L2.VI,RBI OE TS.Z./Erste Group,1.81
AAT0000A3R8R9.VI,RBI OE TS.Z./Uniqa,0.18
AAT0000A3R8S7.VI,RBI OE TS.Z./Uniqa,0.31
AAT0000A3R8T5.VI,RBI OE TS.Z./Verbund,1.44
AAT0000A3R8U3.VI,RBI OE TS.Z./voestalpine,0.25
AAT0000A3R8V1.VI,RBI OE TS.Z./voestalpine,0.43
AAT0000A3R992.VI,RBI OE TL.Z./ATX,12.98
AAT0000A3R9B1.VI,RBI OE TS.Z./ATX,8.83
AAT0000A3R9E5.VI,RBI OETrackX4 l Uniqa,10.15
AAT0000A3R9F2.VI,RBI OETrackX2  s RBI,7.55
AAT0000A3R9G0.VI,RBI OETrackX4  s Uniqa,8.47
AAT0000A3R9H8.VI,RBI OETrackX3  s Uniqa,8.92
AAT0000A3R9J4.VI,RBI OETrackX4  s voestalpine,5.17
AAT0000A3R9K2.VI,RBI OETrackX6 l ATX,15.05
AAT0000A3RCS6.VI,--,99.82
AAT0000A3RCT4.VI,RBI Expr.Z./Mercedes 26-31,100.33
AAT0000A3RCU2.VI,RBI Expr.Z./OMV 26-31,99.37
AAT0000A3RCV0.VI,RBI BonZ/ESTOXX50 S&P500 26-30,98.32
AAT0000A3RCW8.VI,RBI BonZ/ESTOXX50 S&P500 26-30,99.70
AAT0000A3RCX6.VI,RBI BonZ/ESTOXX50 S&P500 26-29,99.50
AAT0000A3RD08.VI,--,98.50
AAT0000A3RDN5.VI,--,98.50
AAT0000A3RDP0.VI,--,99.60
AAT0000A3RDR6.VI,EBO Garant RBI 26-31,97.65
AAT0000A3RDS4.VI,--,97.45
AAT0000A3RDT2.VI,--,98.55
AAT0000A3RDU0.VI,--,97.40
AAT0000A3RDW6.VI,EBO Global Invest Gar 26-31,98.40
AAT0000A3RDX4.VI,EBO Garant US Tech 26-31,97.45
AAT0000A3RDY2.VI,RBI OE TL.Z./Gold,14.62
AAT0000A3RDZ9.VI,RBI OE TL.Z./Gold,12.76
AAT0000A3RE07.VI,RBI OE TL.Z./Gold,11.52
AAT0000A3RE15.VI,RBI OE TL.Z./Gold,10.63
AAT0000A3RE23.VI,RBI OE TL.Z./BrentCrudeOil,1.51
AAT0000A3RE31.VI,RBI OE TL.Z./BrentCrudeOil,1.39
AAT0000A3RE49.VI,RBI OE TL.Z./Silver,1.78
AAT0000A3RE56.VI,RBI OE TL.Z./Silver,1.47
AAT0000A3RE64.VI,RBI OE TL.Z./Silver,1.26
AAT0000A3RE72.VI,RBI OE TL.Z./Silver,1.11
AAT0000A3REF9.VI,RBI OE TS.Z./BrentCrudeOil,0.65
AAT0000A3REL7.VI,RBI OETrackX2 l Gold,12.17
AAT0000A3REM5.VI,RBI OETrackX4 l Gold,13.21
AAT0000A3REN3.VI,RBI OETrackX5 l Gold,12.80
AAT0000A3REP8.VI,RBI OETrackX6 l Gold,11.42
AAT0000A3REQ6.VI,RBI OETrackX7 l Gold,9.73
AAT0000A3RER4.VI,RBI OETrackX8 l Gold,9.20
AAT0000A3RES2.VI,RBI OETrackX9 l Gold,9.10
AAT0000A3RET0.VI,RBI OETrackX10 l BrentCrudeOil,19.44
AAT0000A3REU8.VI,RBI OETrackX2 l Silver,6.94
AAT0000A3REV6.VI,RBI OETrackX3 l Silver,2.11
AAT0000A3REW4.VI,RBI OETrackX6 l Silver,0.05
AAT0000A3REX2.VI,RBI OETrackX4  s Gold,4.89
AAT0000A3REY0.VI,RBI OETrackX5  s Gold,3.89
AAT0000A3REZ7.VI,RBI OETrackX6  s Gold,3.02
AAT0000A3RF06.VI,RBI OETrackX7  s Gold,2.30
AAT0000A3RF14.VI,RBI OETrackX8  s Gold,1.71
AAT0000A3RF22.VI,RBI OETrackX9  s Gold,1.23
AAT0000A3RF30.VI,RBI OETrackX10  s Gold,0.86
AAT0000A3RF48.VI,RBI OETrackX2  s Silver,5.87
AAT0000A3RF55.VI,RBI OETrackX3  s Silver,3.60
AAT0000A3RF63.VI,RBI OETrackX4  s Silver,1.86
AAT0000A3RF71.VI,RBI OETrackX5  s Silver,0.35
AAT0000A3RF89.VI,RBI OETrackX6  s Silver,0.14
AAT0000A3RF97.VI,RBI OETrackX7  s Silver,0.00
AAT0000A3RFA7.VI,RBI OETrackX8  s Silver,0.00
AAT0000A3RFB5.VI,RBI OETrackX9  s Silver,0.00
AAT0000A3RFC3.VI,RBI OETrackX10  s Silver,0.00
AAT0000A3RG54.VI,--,97.65
AAT0000A3RGA5.VI,--,99.60
AAT0000A3RGE7.VI,--,100.00
AAT0000A3RHX5.VI,EGB OE TL.Z./ANDRITZ,1.15
AAT0000A3RHY3.VI,EGB OE TL.Z./AT&S,2.32
AAT0000A3RHZ0.VI,EGB OE TL.Z./AT&S,2.12
AAT0000A3RJ02.VI,EGB OE TL.Z./BAWAG GROUP,1.26
AAT0000A3RJ10.VI,EGB OE TL.Z./CA IMMO,0.45
AAT0000A3RJ28.VI,EGB OE TL.Z./CPI Europe,0.18
AAT0000A3RJ36.VI,EGB OE TL.Z./ERSTE GROUP,0.89
AAT0000A3RJ44.VI,EGB OE TL.Z./EVN,0.47
AAT0000A3RJ51.VI,EGB OE TL.Z./FACC,0.23
AAT0000A3RJ77.VI,EGB OE TL.Z./LENZING,0.86
AAT0000A3RJ85.VI,EGB OE TL.Z./LENZING,0.76
AAT0000A3RJ93.VI,EGB OE TL.Z./MAYR MELNHOF,2.41
AAT0000A3RJA9.VI,EGB OE TL.Z./MAYR MELNHOF,1.91
AAT0000A3RJB7.VI,EGB OE TL.Z./OMV,1.08
AAT0000A3RJC5.VI,EGB OE TL.Z./PALFINGER,1.07
AAT0000A3RJD3.VI,EGB OE TL.Z./PALFINGER,0.87
AAT0000A3RJG6.VI,EGB OE TL.Z./RBI,0.79
AAT0000A3RJH4.VI,EGB OE TL.Z./SBO,0.99
AAT0000A3RJJ0.VI,EGB OE TL.Z./SBO,0.79
AAT0000A3RJR3.VI,EGB OE TL.Z./VIG,1.62
AAT0000A3RJS1.VI,EGB OE TL.Z./VIG,1.12
AAT0000A3RJT9.VI,EGB OE TL.Z./VIG,0.61
AAT0000A3RJU7.VI,EGB OE TL.Z./VOESTALPINE,1.08
AAT0000A3RJW3.VI,EGB OE TS.Z./ANDRITZ,2.64
AAT0000A3RJX1.VI,EGB OE TS.Z./BAWAG GROUP,4.90
AAT0000A3RJY9.VI,EGB OE TS.Z./ERSTE GROUP,5.27
AAT0000A3RJZ6.VI,EGB OE TS.Z./FACC,0.14
AAT0000A3RK17.VI,EGB OE TS.Z./PORR,0.26
AAT0000A3RK25.VI,EGB OE TS.Z./RBI,2.38
AAT0000A3RK33.VI,EGB OE TS.Z./STRABAG,0.62
AAT0000A3RK41.VI,EGB OE TS.Z./UNIQA,0.34
AAT0000A3RK58.VI,EGB OE TS.Z./VIG,1.12
AAT0000A3RK66.VI,EGB OE TS.Z./VIG,1.62
AAT0000A3RK74.VI,EGB OE TS.Z./VIG,2.12
AAT0000A3RK82.VI,EGB OE TL.Z./AURUBIS,4.80
AAT0000A3RK90.VI,EGB OE TL.Z./BEIERSDORF,1.70
AAT0000A3RKA7.VI,EGB OE TL.Z./BEIERSDORF,1.45
AAT0000A3RKE9.VI,EGB OE TL.Z./DT POST AG,0.55
AAT0000A3RKH2.VI,EGB OE TL.Z./DUERR,0.66
AAT0000A3RKJ8.VI,EGB OE TL.Z./DUERR,0.56
AAT0000A3RKK6.VI,EGB OE TL.Z./DUERR,0.46
AAT0000A3RKL4.VI,EGB OE TL.Z./FRAPORT,1.94
AAT0000A3RKR1.VI,EGB OE TL.Z./HOCHTIEF,8.70
AAT0000A3RKS9.VI,EGB OE TL.Z./HOCHTIEF,6.69
AAT0000A3RKU5.VI,EGB OE TL.Z./INFINEON,0.82
AAT0000A3RKV3.VI,EGB OE TL.Z./INFINEON,0.72
AAT0000A3RKW1.VI,EGB OE TL.Z./INFINEON,0.62
AAT0000A3RKX9.VI,EGB OE TL.Z./INFINEON,0.52
AAT0000A3RKY7.VI,EGB OE TL.Z./INFINEON,0.42
AAT0000A3RL08.VI,EGB OE TL.Z./MERCK,1.08
AAT0000A3RL24.VI,EGB OE TL.Z./PUMA,0.63
AAT0000A3RL73.VI,EGB OE TL.Z./RWE,0.60
AAT0000A3RL81.VI,EGB OE TL.Z./RWE,0.35
AAT0000A3RLC1.VI,EGB OE TS.Z./BMW,0.67
AAT0000A3RLD9.VI,EGB OE TS.Z./BMW,0.92
AAT0000A3RLE7.VI,EGB OE TS.Z./DT BOERSE,0.92
AAT0000A3RLF4.VI,EGB OE TS.Z./HEIDELBERG MAT,9.48
AAT0000A3RLG2.VI,EGB OE TS.Z./HEIDELBERG MAT,8.48
AAT0000A3RLH0.VI,EGB OE TS.Z./RWE,1.19
AAT0000A3RLJ6.VI,EGB OE TS.Z./RWE,0.94
AAT0000A3RLN8.VI,EGB OE TL.Z./BAYER,1.44
AAT0000A3RLP3.VI,EGB OE TL.Z./BAYER,1.34
AAT0000A3RLQ1.VI,EGB OE TL.Z./BAYER,1.24
AAT0000A3RLR9.VI,EGB OE TL.Z./BAYER,1.14
AAT0000A3RLS7.VI,EGB OE TL.Z./BAYER,1.04
AAT0000A3RLV1.VI,EGB OE TL.Z./E.ON,0.36
AAT0000A3RLW9.VI,EGB OE TL.Z./E.ON,0.31
AAT0000A3RLX7.VI,EGB OE TL.Z./E.ON,0.26
AAT0000A3RLZ2.VI,EGB OE TL.Z./K+S,0.31
AAT0000A3RM23.VI,EGB OE TL.Z./LUFTHANSA,0.14
AAT0000A3RM64.VI,EGB OE TL.Z./PRO7SAT1,0.04
AAT0000A3RM72.VI,EGB OE TL.Z./SIEMENS,1.47
AAT0000A3RM80.VI,EGB OE TL.Z./SIEMENS,0.47
AAT0000A3RMA3.VI,EGB OE TL.Z./SIEMENS ENERGY,5.07
AAT0000A3RMB1.VI,EGB OE TL.Z./SIEMENS ENERGY,4.57
AAT0000A3RMC9.VI,EGB OE TL.Z./TAG IMMOBILIEN,0.35
AAT0000A3RMD7.VI,EGB OE TL.Z./THYSSENKRUPP,0.33
AAT0000A3RME5.VI,EGB OE TL.Z./THYSSENKRUPP,0.31
AAT0000A3RMF2.VI,EGB OE TL.Z./THYSSENKRUPP,0.28
AAT0000A3RMG0.VI,EGB OE TL.Z./THYSSENKRUPP,0.26
AAT0000A3RMH8.VI,EGB OE TL.Z./THYSSENKRUPP,0.23
AAT0000A3RMK2.VI,EGB OE TS.Z./ALLIANZ,2.87
AAT0000A3RML0.VI,EGB OE TS.Z./ALLIANZ,12.85
AAT0000A3RMP1.VI,EGB OE TS.Z./E.ON,0.14
AAT0000A3RMR7.VI,EGB OE TS.Z./MUENCH RUECK,1.15
AAT0000A3RMS5.VI,EGB OE TS.Z./PORSCHE SE VZ,0.62
AAT0000A3RMX5.VI,EGB OE TL.Z./BEFESA,0.68
AAT0000A3RN14.VI,EGB OE TL.Z./SYMRISE,1.00
AAT0000A3RN63.VI,RBI Gar.Z./ROTX EUR 26-29,99.06
AAT0000A3RR77.VI,RBI GarZ/STOXXGlobSelDiv100-29,99.41
AAT0000A3RRA2.VI,EGB Bonus.Z./BAWAG GROUP 26-26,143.71
AAT0000A3RRB0.VI,EGB Bonus.Z./BAWAG GROUP 26-26,134.38
AAT0000A3RRC8.VI,EGB Bonus.Z./BAWAG GROUP 26-26,137.64
AAT0000A3RRD6.VI,EGB Bonus.Z./BAWAG GROUP 26-26,131.59
AAT0000A3RRE4.VI,EGB Bonus.Z./BAWAG GROUP 26-26,134.76
AAT0000A3RRF1.VI,EGB Bonus.Z./BAWAG GROUP 26-26,131.48
AAT0000A3RRG9.VI,EGB Bonus.Z./BAWAG GROUP 26-27,126.35
AAT0000A3RRH7.VI,EGB Bonus.Z./BAWAG GROUP 26-27,129.85
AAT0000A3RRJ3.VI,EGB Bonus.Z./BAWAG GROUP 26-27,129.54
AAT0000A3RRK1.VI,EGB Bonus.Z./ERSTE GROUP 26-26,107.15
AAT0000A3RRL9.VI,EGB Bonus.Z./LENZING 26-26,29.63
AAT0000A3RRM7.VI,EGB Bonus.Z./LENZING 26-26,28.35
AAT0000A3RRN5.VI,EGB Bonus.Z./LENZING 26-26,26.75
AAT0000A3RRP0.VI,EGB Bonus.Z./LENZING 26-26,27.34
AAT0000A3RRQ8.VI,EGB Bonus.Z./LENZING 26-27,23.15
AAT0000A3RRR6.VI,EGB Bonus.Z./LENZING 26-27,24.43
AAT0000A3RRS4.VI,EGB Bonus.Z./LENZING 26-27,25.52
AAT0000A3RRT2.VI,EGB Bonus.Z./MAYR MELNHOF26-26,115.05
AAT0000A3RRU0.VI,EGB Bonus.Z./MAYR MELNHOF26-26,107.42
AAT0000A3RRV8.VI,EGB Bonus.Z./MAYR MELNHOF26-26,101.72
AAT0000A3RRW6.VI,EGB Bonus.Z./MAYR MELNHOF26-26,103.57
AAT0000A3RRX4.VI,EGB Bonus.Z./MAYR MELNHOF26-27,87.35
AAT0000A3RRY2.VI,EGB Bonus.Z./MAYR MELNHOF26-27,93.23
AAT0000A3RRZ9.VI,EGB Bonus.Z./MAYR MELNHOF26-27,97.90
AAT0000A3RS01.VI,EGB Bonus.Z./POST 26-26,41.66
AAT0000A3RS19.VI,EGB Bonus.Z./POST 26-26,38.33
AAT0000A3RS27.VI,EGB Bonus.Z./POST 26-26,37.99
AAT0000A3RS35.VI,EGB Bonus.Z./POST 26-27,31.62
AAT0000A3RS43.VI,EGB Bonus.Z./POST 26-27,34.46
AAT0000A3RS50.VI,EGB Bonus.Z./POST 26-27,36.62
AAT0000A3RS68.VI,EGB Bonus.Z./RBI 26-26,38.34
AAT0000A3RS76.VI,EGB Bonus.Z./RBI 26-26,37.27
AAT0000A3RS84.VI,EGB Bonus.Z./RBI 26-27,34.03
AAT0000A3RS92.VI,EGB Bonus.Z./RBI 26-27,35.20
AAT0000A3RSA0.VI,EGB Bonus.Z./RBI 26-27,35.95
AAT0000A3RSB8.VI,EGB Bonus.Z./TELEKOM AUST26-27,9.67
AAT0000A3RSC6.VI,EGB Bonus.Z./TELEKOM AUST26-27,9.19
AAT0000A3RSD4.VI,EGB Bonus.Z./TELEKOM AUST26-27,8.57
AAT0000A3RSE2.VI,EGB Bonus.Z./TELEKOM AUST26-26,10.18
AAT0000A3RSF9.VI,EGB Bonus.Z./VOESTALPINE 26-27,43.15
AAT0000A3RSG7.VI,EGB Bonus.Z./VOESTALPINE 26-27,41.56
AAT0000A3RSH5.VI,EGB Bonus.Z./VOESTALPINE 26-27,39.34
AAT0000A3RSJ1.VI,EGB Bonus.Z./VOESTALPINE 26-26,44.87
AAT0000A3RSK9.VI,EGB Bonus.Z./VOESTALPINE 26-26,46.22
AAT0000A3RSL7.VI,EGB Bonus.Z./VOESTALPINE 26-26,48.13
AAT0000A3RSM5.VI,EGB Bonus.Z./CA IMMO 26-26,27.96
AAT0000A3RSN3.VI,EGB Bonus.Z./CA IMMO 26-26,26.71
AAT0000A3RSP8.VI,EGB Bonus.Z./CA IMMO 26-26,26.51
AAT0000A3RSQ6.VI,EGB Bonus.Z./CA IMMO 26-27,24.23
AAT0000A3RSR4.VI,EGB Bonus.Z./CPI Europe 26-26,16.88
AAT0000A3RSS2.VI,EGB Bonus.Z./CPI Europe 26-26,16.56
AAT0000A3RST0.VI,EGB Bonus.Z./CPI Europe 26-27,15.79
AAT0000A3RSU8.VI,EGB Bonus.Z./CPI Europe 26-27,16.33
AAT0000A3RSV6.VI,EGB Bonus.Z./CPI Europe 26-27,16.55
AAT0000A3RSW4.VI,EGB Bonus.Z./ERSTE GROUP 26-26,105.19
AAT0000A3RSX2.VI,EGB Bonus.Z./ERSTE GROUP 26-26,103.24
AAT0000A3RSY0.VI,EGB Bonus.Z./ERSTE GROUP 26-27,96.51
AAT0000A3RSZ7.VI,EGB Bonus.Z./ERSTE GROUP 26-27,100.05
AAT0000A3RT00.VI,EGB Bonus.Z./ERSTE GROUP 26-27,101.29
AAT0000A3RT18.VI,EGB Bonus.Z./OMV 26-26,55.11
AAT0000A3RT26.VI,EGB Bonus.Z./OMV 26-27,50.07
AAT0000A3RT34.VI,EGB Bonus.Z./OMV 26-27,53.22
AAT0000A3RT42.VI,EGB Bonus.Z./OMV 26-27,54.50
AAT0000A3RT59.VI,EGB Bonus.Z./PALFINGER 26-26,43.41
AAT0000A3RT67.VI,EGB Bonus.Z./PALFINGER 26-26,42.96
AAT0000A3RT75.VI,EGB Bonus.Z./PALFINGER 26-26,41.55
AAT0000A3RT83.VI,EGB Bonus.Z./PALFINGER 26-26,39.70
AAT0000A3RT91.VI,EGB Bonus.Z./PALFINGER 26-26,40.10
AAT0000A3RTA8.VI,EGB Bonus.Z./PALFINGER 26-27,35.49
AAT0000A3RTB6.VI,EGB Bonus.Z./PALFINGER 26-27,37.33
AAT0000A3RTC4.VI,EGB Bonus.Z./PALFINGER 26-27,38.42
AAT0000A3RTD2.VI,EGB Bonus.Z./STRABAG 26-26,93.68
AAT0000A3RTE0.VI,EGB Bonus.Z./STRABAG 26-26,88.60
AAT0000A3RTF7.VI,EGB Bonus.Z./STRABAG 26-27,76.32
AAT0000A3RTG5.VI,EGB Bonus.Z./STRABAG 26-27,80.23
AAT0000A3RTH3.VI,EGB Bonus.Z./STRABAG 26-27,83.67
AAT0000A3RTJ9.VI,EGB Bonus.Z./VERBUND 26-27,59.04
AAT0000A3RTK7.VI,EGB Bonus.Z./VERBUND 26-27,58.96
AAT0000A3RTL5.VI,EGB Bonus.Z./VERBUND 26-27,56.46
AAT0000A3RTM3.VI,EGB Bonus.Z./WIENERBERGE 26-27,28.14
AAT0000A3RTN1.VI,EGB Bonus.Z./WIENERBERGE 26-27,26.93
AAT0000A3RTP6.VI,EGB Bonus.Z./WIENERBERGE 26-27,28.80
AAT0000A3RTQ4.VI,EGB Bonus.Z./ZUMTOBEL 26-27,3.99
AAT0000A3RTR2.VI,EGB Bonus.Z./ZUMTOBEL 26-27,3.74
AAT0000A3RTS0.VI,EGB Bonus.Z./ZUMTOBEL 26-27,3.45
AAT0000A3RTT8.VI,EGB Bonus.Z./ZUMTOBEL 26-26,4.20
AAT0000A3RTU6.VI,EGB Bonus.Z./ZUMTOBEL 26-26,3.95
AAT0000A3RTV4.VI,EGB Bonus.Z./ZUMTOBEL 26-26,3.63
AAT0000A3RTW2.VI,EGB Bonus.Z./ZUMTOBEL 26-26,3.83
AAT0000A3RTX0.VI,EGB Bonus.Z./ZUMTOBEL 26-26,4.08
AAT0000A3RTY8.VI,EGB Bonus.Z./ANDRITZ 26-26,78.33
AAT0000A3RTZ5.VI,EGB Bonus.Z./ANDRITZ 26-26,77.81
AAT0000A3RU07.VI,EGB Bonus.Z./ANDRITZ 26-26,75.98
AAT0000A3RU15.VI,EGB Bonus.Z./ANDRITZ 26-26,73.98
AAT0000A3RU23.VI,EGB Bonus.Z./ANDRITZ 26-27,69.83
AAT0000A3RU31.VI,EGB Bonus.Z./ANDRITZ 26-27,73.19
AAT0000A3RU49.VI,EGB Bonus.Z./ANDRITZ 26-27,73.88
AAT0000A3RU56.VI,EGB Bonus.Z./AT&S 26-26,39.46
AAT0000A3RU64.VI,EGB Bonus.Z./AT&S 26-26,41.26
AAT0000A3RU72.VI,EGB Bonus.Z./AT&S 26-26,36.58
AAT0000A3RU80.VI,EGB Bonus.Z./AT&S 26-26,38.28
AAT0000A3RU98.VI,EGB Bonus.Z./AT&S 26-26,35.31
AAT0000A3RUA6.VI,EGB Bonus.Z./AT&S 26-26,36.93
AAT0000A3RUB4.VI,EGB Bonus.Z./AT&S 26-27,29.46
AAT0000A3RUC2.VI,EGB Bonus.Z./AT&S 26-27,31.26
AAT0000A3RUD0.VI,EGB Bonus.Z./AT&S 26-27,33.03
AAT0000A3RUE8.VI,EGB Bonus.Z./CA IMMO 26-27,25.43
AAT0000A3RUF5.VI,EGB Bonus.Z./CA IMMO 26-27,25.99
AAT0000A3RUG3.VI,EGB Bonus.Z./PORR 26-26,42.80
AAT0000A3RUH1.VI,EGB Bonus.Z./PORR 26-26,40.83
AAT0000A3RUJ7.VI,EGB Bonus.Z./PORR 26-26,38.74
AAT0000A3RUK5.VI,EGB Bonus.Z./PORR 26-27,32.23
AAT0000A3RUL3.VI,EGB Bonus.Z./PORR 26-27,34.68
AAT0000A3RUM1.VI,EGB Bonus.Z./PORR 26-27,36.52
AAT0000A3RUN9.VI,EGB Bonus.Z./UNIQA 26-26,17.02
AAT0000A3RUP4.VI,EGB Bonus.Z./UNIQA 26-26,16.52
AAT0000A3RUQ2.VI,EGB Bonus.Z./UNIQA 26-26,16.68
AAT0000A3RUR0.VI,EGB Bonus.Z./UNIQA 26-26,16.27
AAT0000A3RUS8.VI,EGB Bonus.Z./UNIQA 26-27,14.99
AAT0000A3RUT6.VI,EGB Bonus.Z./UNIQA 26-27,15.75
AAT0000A3RUU4.VI,EGB Bonus.Z./UNIQA 26-27,15.98
AAT0000A3RUV2.VI,EGB Bonus.Z./VIG 26-26,64.65
AAT0000A3RUW0.VI,EGB Bonus.Z./VIG 26-26,65.79
AAT0000A3RUX8.VI,EGB Bonus.Z./VIG 26-26,65.33
AAT0000A3RUY6.VI,EGB Bonus.Z./VIG 26-26,63.70
AAT0000A3RUZ3.VI,EGB Bonus.Z./VIG 26-26,66.93
AAT0000A3RV06.VI,EGB Bonus.Z./VIG 26-26,68.52
AAT0000A3RV14.VI,EGB Bonus.Z./VIG 26-26,66.14
AAT0000A3RV22.VI,EGB Bonus.Z./VIG 26-26,70.63
AAT0000A3RV30.VI,EGB Bonus.Z./VIG 26-26,71.52
AAT0000A3RV48.VI,EGB Bonus.Z./VIG 26-26,62.40
AAT0000A3RV55.VI,EGB Bonus.Z./VIG 26-27,61.92
AAT0000A3RV63.VI,EGB Bonus.Z./VIG 26-27,63.57
AAT0000A3RV71.VI,EGB Bonus.Z./VIG 26-27,63.23
AAT0000A3RVH9.VI,--,101.26
AAT0000A3RXN3.VI,RBI OE TL.Z./Gold,9.67
AAT0000A3RXP8.VI,RBI OE TL.Z./Gold,8.29
AAT0000A3RXQ6.VI,RBI OE TL.Z./Gold,7.30
AAT0000A3RXR4.VI,RBI OE TL.Z./BrentCrudeOil,1.24
AAT0000A3RXS2.VI,RBI OE TL.Z./BrentCrudeOil,1.11
AAT0000A3RXZ7.VI,RBI OE TS.Z./Gold,6.90
AAT0000A3RY03.VI,RBI OE TS.Z./Gold,8.97
AAT0000A3RY29.VI,RBI OE TS.Z./BrentCrudeOil,0.80
AAT0000A3RY78.VI,RBI OETrackX3 l Gold,9.78
AAT0000A3RY86.VI,RBI OETrackX6 l Silver,0.01
AAT0000A3RY94.VI,RBI OETrackX7 l Silver,0.00
AAT0000A3RYA8.VI,RBI OETrackX8 l Silver,0.00
AAT0000A3RYB6.VI,RBI OETrackX9 l Silver,0.00
AAT0000A3RYC4.VI,RBI OETrackX10 l Silver,0.00
AAT0000A3RYD2.VI,RBI OETrackX10 s BrentCrudeOil,2.74
AAT0000A3RYE0.VI,RBI OETrackX9 s BrentCrudeOil,3.26
