symbol,name,price
GGRUL11.SA,Icatu Vanguarda Gru Logistico Fundo De Investimento Imobiliario Responsabilidade Limitada,8.98
HHBCR11.SA,Fundo De Investimento Imobiliario Hbc Renda Urbana,137.96
EENJU3.SA,Enjoei S.A.,1.07
AAHEB3.SA,São Paulo Turismo S.A.,25.00
BBLOG11.SA,FII BLOG    CI,8.40
HHSAF11.SA,Hsi Ativos Financeiros Fundos Investimentos Imoliarios,81.80
HHAAA11.SA,Hedge Aaa Fundo De Investimento Imobiliario,59.77
BBGRB11.SA,FII BGRB    CI,105.00
CCJCT11.SA,Cidade Jardim Continental Tower Fundo De Investimento Imobiliario,64.20
VVXXV11.SA,VX XVI - Fundo De Investimento Imobiliario,728.00
GGAME11.SA,Fundo De Investimento Imobiliario Guardian Multiestrategia Imobiliaria I,9.09
MMIDW11.SA,Midway Mall Fundo De Investimento ImobiliaRio Responsabilidade Limitada,10.30
FFVPQ11.SA,FVPQ - Fii V Parque,69.14
TTJKB11.SA,Tjk Renda Imobiliaria Fundo De Investimento Imobiliario,255.06
RRDLI11.SA,FII RDLI    CI,114.00
MMCEM11.SA,FII MCEM    CI,65.12
JJSCR11.SA,FII JSCR    CI,8.47
BBALM4.SA,Baumer S.A.,18.97
GG2DI33.SA,"G2D Investments, Ltd.",1.62
AAERI3.SA,Aeris Indústria e Comércio de Equipamentos para Geração de Energia S.A.,2.99
LLPLP11.SA,FII LAGO PDRCI  ERA,310.00
SSPXS11.SA,Fundo De Investimento Imobiliario - Spx Syn Multiestrategia,8.80
MMNDL3.SA,Mundial S.A. - Produtos de Consumo,17.50
BBMKS3.SA,Bicicletas Monark S.A.,378.00
LLUXM4.SA,Trevisa Investimentos S.A.,4.12
DDAMT11.SA,Diamante Fundo Investimento Imobiliario,9.54
SSNEL11.SA,Fundo De Investimento Imobiliario Suno Energias Limpas,8.58
WWDCN3.SA,WDC NETWORKSON      NM,2.67
BBLUE11.SA,FII BLUE    CI,189.99
BBBRC11.SA,BB Renda Corporativa Fundo de Investimento Imobiliário - FII,103.80
AAVLL3.SA,Alphaville S.A.,0.84
AALZC11.SA,Alianza Crédito Imobiliário Fundo De Investimento Imobiliário,8.09
VVSHO11.SA,FII Votorantim shopping,76.39
CCXAG11.SA,Fundo De Investimento Imobiliario Caixa Agencias,76.65
VVPPR11.SA,Xp Properties Fundo De Investimento Imobiliario,21.88
GGLPF11.SA,Galapagos Feeder Logistico Fundo De Investimento ImobiliãRio Responsabilidade Limitada,105.65
FFPAB11.SA,Fundo de Investimento Imobiliário Projeto Água Branca,210.51
VVIUR11.SA,Vinci Imoveis Urbanos Fundo De Investimento Imobiliario,5.84
RRPMG3.SA,Refinaria de Petróleos de Manguinhos S.A.,2.28
FFLRP11.SA,Fundo de Investimento Imobiliário - FII Floripa Shopping,21.15
RRBHY11.SA,Rio Bravo Credito Imobiliario High Yield Fundo De Investimento Imobiliario - FII,79.49
BBLCA11.SA,Bluemacaw Catuai Triple A Fundo De Investimento Imobiliario,93.91
CCXCI11.SA,Fundo De Investimento Imobiliario Caixa Carteira Imobiliaria,72.64
KKIVO11.SA,Kilima Volkano Recebiveis Imobiliarios Fundo De Investimento Imobiliario,67.20
BBLMG11.SA,Bluemacaw Logastica Fundo De Investimento ImobiliaRio,34.90
VVVCO11.SA,XTED - TRX Edificios Corporativos Fundo Invest Imobiliario FII Fund,15.00
RRBHG11.SA,Rio Bravo Credito Imobiliario IV Fundo De Investimento Imobiliario - FII,68.49
AAZEV3.SA,Azevedo & Travassos S.A.,0.25
CCYCR11.SA,Cyrela Credito - Fundo De Investimento Imobiliario,9.08
RRNGO11.SA,Fundo de Investimento Imobiliário Rio Negro,54.60
FFIGS11.SA,Fundo de Investimento Imobiliário General Shopping Ativo e Renda - FII,49.92
SSAPI11.SA,Santander Títulos Imobiliarios Fundo De Investimento Imobiliario,9.20
FFIIP11.SA,FII RB CAP ICI,152.43
AAZPL11.SA,FII AZPL    CI,7.71
RRBIR11.SA,Rb Capital Desenvolvimento Residencial IV Fundo De Investimento Imobiliario - FII,91.00
GGSRF11.SA,GALAPAGOS SP SURF FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,106.43
PPATC11.SA,Patria Edificios Corporativos Fundo Investimento Imobiliario Fii,39.68
AARRI11.SA,Fundo De Investimento Imobiliario Atrio Reit Recebiveis Imobiliarios,6.65
VVCRI11.SA,Vinci Credit Securities Fundo De Investimento Imobiliario,7.59
FFYTO11.SA,Fii Nch Brasil Recebiveis Imobiliarios Para Fii Fyto Recebiveis Imob,8.73
HHOOT4.SA,Hotéis Othon S.A.,7.15
FFAMB11.SA,Fundo de Investimento Imobiliario Edificio Almirante Barroso,"1,060.00"
VVCRR11.SA,Vectis Renda Residencial Fundo De Investimento Imobiliario,64.82
BBIED3.SA,Bahema Educação S.A.,4.84
BBMIN4.SA,Banco Mercantil de Investimentos S.A.,20.45
HHGBL11.SA,FII HGBL    CI,9.36
IIRIM11.SA,Iridium Fundo De Investimento Imobiliario,64.89
EEURO11.SA,Coinvalores Dtvm Ltda.,323.45
TTOKY3.SA,GRUPO TOKY  ON      NM,0.57
PPMIS11.SA,Paramis Hedge Fund Fundo De Investimento Imobiliario - Fii,8.27
PPDTC3.SA,Padtec Holding S.A.,1.52
RRELG11.SA,Fundo De Investimento Imobiliario Rec Logistaca,64.60
SSTYI11.SA,Strivo Yield Fundo De Investimento Imobiliario Responsabilidade Limitada,"1,410.00"
RRSPD11.SA,RB Capital Desenvolvimento Residencial III Fundo De Investimento Imobillario - FII,799.88
BBICE11.SA,FII BRIO CRECI,888.00
HHOFC11.SA,Hedge Office Income Fundo De Investimento Imobiliario,31.31
ZZAVI11.SA,Zavit Real Estate Fund Fundo De Investimento Imobiliario,10.06
TTRAD3.SA,TC S.A.,2.94
FFISC11.SA,Fundo De Investimento Imobiliário SC  401,67.39
WWTSP11.SA,Fundo De Investimento Imobiliario Ourinvest Re I,62.00
CCALI3.SA,Construtora Adolpho Lindenberg S.A.,16.00
FFAED11.SA,Fundo de Investimento Imobiliário - FII Anhanguera Educacional,160.99
TTCSA3.SA,Tecnisa S.A.,1.51
MMAGM11.SA,FII MAGM    CI,10.00
AARND3.SA,Arandu Investimentos S.A.,0.78
HHJCT11.SA,FII HJCT    CI,110.00
CCEDO4.SA,Companhia de Fiação e Tecidos Cedro e Cachoeira S.A.,9.80
AAZEV4.SA,Azevedo & Travassos S.A.,0.17
AATSA11.SA,Cshg Atrium Shopping Santo Andr Fundo De Investimento Imobilirio Fii,58.50
BBMLC11.SA,Fundo de Investimento Imobiliário Rio Bravo Renda Corporativa,102.50
PPMAM3.SA,Paranapanema S.A.,0.72
GGLCR11.SA,FII GLCR    CI,100.07
HHCHG11.SA,Hectare Recebiveis High Grade Fundo De Investimento Imobiliario  Fii,82.99
JJFLL11.SA,JFL Living Fundo De Investimento Imobiliario,65.00
RRCSL3.SA,Recrusul S/A,3.06
GGCRI11.SA,Galapagos Recebiveis Imobiliarios Fundo De Investimento Imobiliario,66.56
NNEWU11.SA,Renda de Escritorios Fundo de Investimento Imobiliario - Cotas Fundo,107.00
EEQIR11.SA,Eqi Recebiveis Imobiliarios Fundo De Investimento Imobiliario,8.59
SSEQR11.SA,Sequoia III Renda Imobiliaria - Fundo De Investimento Imobiliaria,54.98
AAZTE3.SA,Azevedo & Travassos Energia S.A.,0.27
UUCAS3.SA,Unicasa Indústria de Móveis S.A.,1.38
LLMAI11.SA,Domo Fundo de Investimento Imobiliário - FII,37.30
KKEVE11.SA,Even II Kinea Fundo De Investimento Imobiliario,615.00
RRBRI11.SA,Fundo De Investimento Imobiliario - FII RBR Desenvolvimento III,650.00
ZZAGH11.SA,Zagros Multiestrategia Fundo De Investimento Imobiliario,9.92
IINRD11.SA,Inter Residence Fundo DE Investimento Imobiliario FII,77.98
EEGDB11.SA,FII EGDB    CI,"1,201.79"
BBLMO11.SA,Bluemacaw Office Fund Ii - Fundo De Investimento Imobiliario,87.99
BBRIP11.SA,Brio Real Estate III - Fundo De Investimento Imobiliario,396.99
HHDEL11.SA,Hedge Desenvolvimento Logistico Fundo De Investimento Imobiliario,101.80
TTMPS11.SA,Itau Tempus Fundo De Investimento Imobiliario,85.13
CCEOC11.SA,Fundo de Investimento Imobiliário FII CEO Cyrela Fund,44.63
SSNSY3.SA,Sansuy S.A.,10.20
JJPPA11.SA,JPP Capital Recebíveis Imobiliários Fundo de Investimento Imobiliário,85.08
RRBRD11.SA,RB Capital Renda II Fundo de Investimento Imobiliário - FII,41.14
AADMF3.SA,CIABRASF - Cia. Brasileira de Serviços Financeiros S/A,13.00
SSPTW11.SA,Sp Downtown Fundo de Investimento Imobiliário - FII,40.80
LLRDI11.SA,FII LEBLON  CI,198.00
VVVRI11.SA,V2 Renda Imobiliaria Fundo De Investimento Imobiliario - FII,91.00
GGFSA3.SA,Gafisa S.A.,2.97
AALMI11.SA,Fundo De Investimento Imobiliario Torre Almirante,647.00
CCXCE11.SA,Fundo de Investimento Caixa Cedae,41.75
MMAXR11.SA,Fundo De Investimentos Imobiliarios - Max Ret,63.00
AARXD11.SA,Arx Dover Recebiveis Fundo De Investimento Imobiliario,7.86
SSNME11.SA,Suno Multiestrategia Fundo De Investimento Imobiliario,9.48
RRBFY11.SA,Rio Bravo For You Fundo De Investimento ImobiliaRio De Responsabilidade Limitada,71.50
IINEP3.SA,Inepar S.A. Indústria e Construções,1.35
EEXES11.SA,Exes Fundo De Investimento Imobiliario,9.49
WWEST3.SA,Westwing Comércio Varejista S.A.,6.05
VVOTS11.SA,Votorantim Securities Master Fundo Investimento Imobiliario Fii,79.59
IITIT11.SA,Ifi E Inter Fundo De Investimento Imobiliario,72.90
VVSLH11.SA,Versalhes Recebiveis Imobiliarios - Fundo De Investimento Imobiliario,2.18
DDVFF11.SA,Fundo De Investimento Imobiliario - Devant Fundo De Fundos Imobiliarios,5.89
EERPA11.SA,Europa 105 Fundo Investimento Imobiliario,126.98
IIFCM3.SA,Infracommerce CXaaS S.A.,0.51
HHCRI11.SA,Fundo de Investimento Imobiliário - FII Hospital da Criança,308.04
RRBRS11.SA,Rio Bravo Renda Residencial Fundo De Investimentos Imobiliario,35.00
FFLCR11.SA,Faria Lima Capital Recebiveis Imobiliarios I FII,95.01
OOIBR3.SA,Oi S.A.,0.18
CCNES11.SA,Fundo De Investimento Imobiliario Bm Cenesp - Fii - Inicio De Negociacao,1.69
GGFDL11.SA,FII GFDL    CI,111.08
WWPLZ11.SA,Fundo Investec IMB Shopping West Plaza Fund,51.23
CCBOP11.SA,Castello Branco Off Park Fund In Im,40.00
PPLAS3.SA,Plascar Participações Industriais S.A.,4.54
LLUPA3.SA,Lupatech S.A.,1.18
EEPAR3.SA,Embpar Participacoes S.A.,3.66
LLSOP11.SA,FII LSOP    CI,10.35
CCRFF11.SA,Caixa Rio Bravo Fundo De Fundos De Investimento Imobiliario II-Cotas,76.50
GGLOG11.SA,Genial Logistica Fundo De Investimento Imobiliario,69.95
EEDGA11.SA,Fundo de Investimento Imobiliario - FII Edificio Galeria,13.69
RRZLC11.SA,FII RZLC    CI  ER,"1,005.97"
IINEP4.SA,Inepar S.A. Indústria e Construções,1.10
IITIP11.SA,Ifi D Inter Fundo De Investimento Imobiliario,66.55
AATED3.SA,ATOM EDUC   ON,2.12
BBNFS11.SA,Banrisul N Front Fund Investment IMO FII Fund,69.52
IIBCR11.SA,Fundo De Investimento Imobiliario De Cri Integral Brei,50.52
EEMET11.SA,Emet Multiestrategia Fundo De Investimento I Mobiliario Responsabilidade Limitada,9.53
HHOSI11.SA,Fundo De Investimento Imobiliario Housi,83.61
NNAVT11.SA,Navi Imobiliario Total Return Fundos De Investimento Imobiliario,75.25
DDAYM11.SA,Daycoval Real Estate Multiestrategia Fundo De Investimento Imobiliario De Resp Ltd.,4.15
RRCRI11.SA,Real Investor Recebiveis Imobiliários Fundo De Investimento Imobiliario Responsabilidade Limitada,102.79
RRECD11.SA,FII RECD    CI,7.70
AAGXY3.SA,AgroGalaxy Participações S.A.,2.46
CCARE11.SA,Brazilian Graveyard Death Care Services Fundo Investimento Imobiliario - Fii,5.63
PPMRL11.SA,FII PMRL    CI,101.80
AAPTO11.SA,Navi Residencial Fundo De Investimento Imobiliario,8.37
DDOTZ3.SA,Dotz S.A.,2.94
BBIME11.SA,Brio Multiestrategia - Fundo De Investimento Imobiliario,6.45
CCPSH11.SA,Capitania Shoppings Fundo De Investimento Imobiliario,10.90
MMGEL4.SA,Mangels Industrial S.A.,6.35
SSNSY5.SA,Sansuy S.A.,2.61
TTRXY11.SA,TRX Hedge Fund Fundo De Investimento Imobiliario - Responsabilidade Limitada,9.50
EESTR4.SA,Manufatura de Brinquedos Estrela S.A.,4.40
DDAMA11.SA,FII DAMA    CI  ER,7.62
FFIXX11.SA,Fator IFIX Fundo Investimento Imobiliario - FII - Cotas Fund,95.33
OOCRE11.SA,Octo Fundo De Investimento Imobiliario,81.00
BBRIM11.SA,Brio Real Estate II - Fundo De Investimento Imobiliario - FII,275.00
NNCRI11.SA,Navi Credito Imobiliario - Fundo De Investimento Imobiliario,8.50
SSHOW3.SA,T4F Entretenimento S.A.,4.98
RRSID3.SA,Rossi Residencial S.A.,1.65
NNUTR3.SA,Nutriplant Indústria e Comércio S/A,2.46
ZZAVC11.SA,Zavit Credito Imobiliario - Fundo De Investimento Imobiliario,9.05
EEDFO11.SA,Fundo de Investimento Imobiliário Edifício Ourinvest,129.89
HHGIC11.SA,Hgi Creditos Imobiliarios Fundo De Investimento,66.50
VVIVR3.SA,Viver Incorporadora e Construtora S.A.,0.63
DDPRO11.SA,Devant Properties Fundo De Investimento Imobiliario,6.12
FFIEI3.SA,Fica Empreendimentos Imobiliarios S.A,12.60
GGCDL11.SA,FII GCDL    CI,118.01
RRECT11.SA,Fundo De Investimento Imobiliario - FII UBS Office,38.47
NNORD3.SA,Nordon Indústrias Metalúrgicas S/A,4.50
XXPSF11.SA,XP Selection Fundo De Fundos De Investimento Imobiliario - FII,6.81
SSMRE11.SA,FII SMRE    CI,64.50
DDTCY3.SA,DTCOM - Direct to Company S.A.,2.50
BBBFO11.SA,BB Fundos De Fundos - Fundo De Investimento Imobiliario,67.98
AAFHF11.SA,AF Invest Real Estate Multiestrategia Fundo De Investimento Imobiliario Responsabilidade Limitada,10.07
FFICT3.SA,Fictor Alimentos S.A.,0.60
HHAGA3.SA,HAGA S/A Indústria e Comércio,2.16
FFIVN11.SA,Vida Nova Fundo Investimento Immobiliere,2.66
PPPLA11.SA,PPLA Participations Ltd.,0.55
RRBVA11.SA,Fundo Invest Imobiliario Agencias Caixa - FII Fund,9.92
CCTAX3.SA,Contax Participações S.A.,0.83
TTELM11.SA,Tellus Multiestrategia Fundo De Investimento Imobiliario,9.92
RRBOP11.SA,Fundo De Investimento Imobiliário Mercantil Do Brasil-fii -Inicio,208.60
MMWET4.SA,Wetzel S.A.,10.26
CCTXT11.SA,Fundo Invest Imobiliario Centro Textil Internacional - Cotas Fund,5.25
RRMBS11.SA,Rec Master Fundo De Cri Cotas Amortizaveis Fundo De Investimento Imobiliario - Responsabilidade Ltd,8.55
MMGHT11.SA,Fundo De Investimento Imobiliario Mogno Hoteis,15.30
RRVEE3.SA,REVEE       ON      NM,1.96
XXPCM11.SA,XP Corporate Macaé Fundo de Investimento Imobiliário - FII,8.00
FFMOF11.SA,Fundos de Investimento Imobiliário Memorial Office Of Cotas,38.01
CCTSA3.SA,Companhia Tecidos Santanense Ltda.,2.75
HHAGA4.SA,HAGA S/A Indústria e Comércio,1.32
CCXTL11.SA,Fundo De Investimento Imobiliário Caixa Trx Logística Renda,339.50
CCTSA4.SA,Companhia Tecidos Santanense Ltda.,2.04
PPEMA11.SA,Performa Real Estate Fundo De Investimento Imobiliario,32.00
PPATA11.SA,Patagonia Capital Multiestrategia Fundo De Investimento Imobiliario,10.11
RRBTS11.SA,Rb Capital Tfo Situs Fundo Investimento Imobiliario Fii,295.00
TTRPL11.SA,Pafil Permuta Fundo De Investimento Imobiliario Responsabilidade Limitada,1.05
PPABY11.SA,Fundo de Investimento Imobiliário Panamby,18.57
SSCPF11.SA,Scp Fundo De Investimento NPV,3.06
JJFEN3.SA,João Fortes Engenharia S.A.,0.97
BBDLL4.SA,Bardella S.A. Indústrias Mecânicas,6.36
BBSLT11.SA,Fundo De Investimentos Imobiliarios De Permuta Financeira Lote5 Senior Responsabilidade Limitada,87.70
AAPXR11.SA,FII APXR    CI,100.00
CCXRI11.SA,CXFI - Caixa Rio Bravo Fundo Fundos,66.89
AAPXU11.SA,FII APXU    CI,95.00
OONDA11.SA,Onda Invest Multiestratégia Fundo de Investimento Imobiliário Responsabilidade Limitada,9.00
PPDGR3.SA,PDG Realty S.A. Empreendimentos e Participações,2.64
UURHF11.SA,Urca Hedge Fund Estrategia Imobiliaria Fundo De Investimento Imobiliario – Responsabilidade Ltd.,74.41
RRENV11.SA,Cpv Energia Fundo De Investimento Imobiliario Responsabilidade Limitada,7.70
NNEXP3.SA,Nexpe Participações S.A.,2.88
PPRSV11.SA,Fundo de Investimento Imobiliário Presidente Vargas,34.00
TTXRX4.SA,Têxtil Renauxview S.A.,1.57
KKNRE11.SA,Kinea II Real Estate Equity Fundo de Investimento Imobiliário,0.34
PPLRI11.SA,Polo Fundo de Investimento Imobiliario – FII Recebiveis Imobiliarios IMO - Cotas Fund,6.02
GGSHP3.SA,General Shopping e Outlets do Brasil S.A.,3.06
SSJAU11.SA,Sj Au Logistica Fundo De Investimento Imobiliario,0.71
OOSXB3.SA,OSX Brasil S.A.,1.75
HHRDF11.SA,Hedge Realty Development Fundo Investimento Imobiliario FII,3.47
PPRSN11.SA,Personale I Fundo Invest Imobiliario,7.00
RRBDS11.SA,RB Capital Development Residential Real Estate Investment Fund II,2.39
AA1PL34.SA,APPLIED DGTLDRN,181.61
AA1PO34.SA,APOLLO GLOBLDRN,43.20
AA1PP34.SA,APPLOVIN CO DRN,63.31
AA2LC34.SA,Alcon Inc.,41.28
AA2MB34.SA,"Ambarella, Inc.",13.81
AA2RE34.SA,Ares Management Corporation,71.15
AA2RR34.SA,"Arrowhead Pharmaceuticals, Inc.",41.40
AA2RW34.SA,"Arrow Electronics, Inc.",54.00
AA2SO34.SA,"Academy Sports and Outdoors, Inc.",76.00
AA2XO34.SA,"Axon Enterprise, Inc.",124.82
AA2ZT34.SA,"Azenta, Inc.",12.55
AAADA39.SA,21SH CARDANODRE,25.63
AAAGR11.SA,FIAGRO AAGR CI,98.75
AAALR3F.SA,ALLIAR      ON      NM,4.27
AAAZQ11.SA,Az Quest Sole Fundo De Investimento Nas Cadeias Produtivas Do Agronegocio - Fiagro - Imobiliario,8.35
AABCB10.SA,ABC BRASIL  PN  REC N2,26.24
AABCB10F.SA,ABC BRASIL  PN  REC N2,24.80
AABCB4F.SA,ABC BRASIL  PN      N2,26.97
AABEV3F.SA,AMBEV S/A   ON,16.40
AABGD39.SA,ABDEN GOLD  DRE,125.36
AACWI11.SA,Trend Etf Msci Acwi Fundo De Indice,16.04
AACWX39.SA,BlackRock Institutional Trust Co NA,65.28
AADMF3F.SA,CIABRASF    ON      NM,12.96
AAERI3F.SA,AERIS       ON      NM,2.98
AAETH39.SA,21SH ETHEREUDRE,37.90
AAFLT3F.SA,AFLUENTE T  ON,7.39
AAGRI11.SA,Bb Etf Iagro Ffs B3 Fundo De Indice,47.74
AAGRO3F.SA,BRASILAGRO  ON      NM,20.39
AAGRX11.SA,Fiagro Agrx,8.86
AAGXY3F.SA,AGROGALAXY  ON      NM,2.49
AAHEB3F.SA,SPTURIS     ON,26.98
AAHEB6F.SA,SPTURIS     PNB,50.00
AAIEC11Q.SA,FII AUTONOMYCI,54.10
AALLD3F.SA,ALLIED      ON      NM,7.50
AALOS3F.SA,ALLOS       ON      NM,30.50
AALPA3F.SA,ALPARGATAS  ON      N1,12.74
AALPA4F.SA,ALPARGATAS  PN      N1,14.94
AALPK3F.SA,ESTAPAR     ON      NM,4.79
AALPK3Q.SA,ESTAPAR     ON      NM,4.50
AALUG11.SA,Investo Msci US Real Estate ETF Fundo De Investimento De Indice Investimento Exterior,41.76
AALUP11F.SA,ALUPAR      UNT     N2,35.85
AALUP3F.SA,ALUPAR      ON      N2,13.28
AALUP4F.SA,ALUPAR      PN      N2,11.15
AALZC11Q.SA,FII ALIANZACCI,8.43
AAMAR3F.SA,LOJAS MARISAON      NM,0.94
AAMBP3F.SA,AMBIPAR     ON      NM,0.26
AAMER3F.SA,AMERICANAS  ON      NM,5.55
AAMOB3F.SA,AUTOMOB     ON      NM,13.20
AANGV39.SA,VANECK ANGL DRE,51.50
AANIM3F.SA,ANIMA       ON      NM,4.60
AAREA11.SA,Btg Pactual Teva Itbr Ipca Rendimento Fundo De Índice,103.58
AARGE11.SA,Investo Argentina Fundo De Índice,12.14
AARGT39.SA,GX ARGENTINADRE,48.19
AARML3F.SA,ARMAC       ON      NM,5.46
AARND3F.SA,ARANDU      ON      NM,0.80
AASAI3F.SA,ASSAI       ON      NM,9.95
AATED3F.SA,ATOM EDUC   ON,2.12
AAUAU3F.SA,PETZCOBASI  ON      NM,3.05
AAUPO11.SA,Btg Pactual Teva Auvp Itbr Liquidez Fundo De Indice,102.42
AAURE3F.SA,AUREN       ON      NM,11.74
AAURO11.SA,Buena Vista Neos Gold High Income I - Cotas ETF Fund,119.40
AAUVP11.SA,Btg Pactual Teva Auvp Acoes Fundamentos Fundo De Indice,132.90
AAVLL3F.SA,ALPHAVILLE  ON      NM,0.85
AAXIA3F.SA,AXIA ENERGIAON      N1,58.70
AAXIA5F.SA,AXIA ENERGIAPNA     N1,65.99
AAXIA6F.SA,AXIA ENERGIAPNB     N1,61.54
AAXIA7.SA,AXIA Energia SA,56.46
AAXIA7F.SA,AXIA ENERGIAPNC     N1,56.59
AAZEV3F.SA,AZEVEDO     ON,0.26
AAZEV4F.SA,AZEVEDO     PN,0.18
AAZIN11.SA,Az Quest Infra-Yield Ii Fundo De Investimento Em Participacoes Em Infraestrutura,101.80
AAZTE3F.SA,AZT ENERGIA ON,0.28
AAZUL53F.SA,AZUL        ON  P   N2,3.28
AAZZA3F.SA,AZZAS 2154  ON      NM,24.50
BB2AH34.SA,BOOZALLEN HHDRN ED,46.47
BB2AP34.SA,Credicorp Ltd.,140.67
BB2LN34.SA,"BlackLine, Inc.",16.80
BB3BR11.SA,IT NOW B3BR+CI,65.55
BB3SA3F.SA,B3          ON      NM,17.43
BB5MB11.SA,ETF Bradesco Ima-B5 Plus Fundo De Indice,127.33
BB5P211.SA,It Now Ima-B5 P2 Fundo De Indice,103.51
BBAAX39.SA,Ishares Msci All Country Asia Ex Japan ETF,54.24
BBACW39.SA,Ishares Msci Acwi ETF,76.10
BBAER39.SA,Ishares Us Aerospace & Defense ETF,61.20
BBAGG39.SA,BKR US AGGREDRE,52.95
BBAIQ39.SA,GX AI TECH  DRE,43.21
BBALM3F.SA,BAUMER      ON,25.46
BBALM4F.SA,BAUMER      PN,18.39
BBAOR39.SA,BKR BAL ALOCDRE,70.10
BBARY39.SA,BKR FUT AIT DRE,134.55
BBASK39.SA,21SH BASKET DRE,32.47
BBAZA3F.SA,AMAZONIA    ON,86.09
BBBAJ39.SA,JP BTB ASIA DRE,64.80
BBBAS3F.SA,BRASIL      ON      NM,25.50
BBBDC3F.SA,BRADESCO    ON      N1,18.15
BBBDC4F.SA,BRADESCO    PN      N1,21.10
BBBGO11.SA,Bb Fundo De Investimento De Credito Fiagro-Imobiliario,79.19
BBBOI11.SA,Bb Etf Indice Futuro De Boi Gordo B3 Fundo De Indice,10.34
BBBOV11.SA,Bb Etf Ibovespa Fundo De Indice,97.65
BBBSD11.SA,BB ETF S&P Dividendos Brasil Fundo de Indice,146.61
BBBSE3F.SA,BBSEGURIDADEON  EDR NM,34.12
BBBUG39.SA,Global X Funds,48.35
BBBVH12.SA,Fundo de Investimento em Direitos Creditorios BB Votorantim Highland Infraestrutura,260.00
BBCAT39.SA,GX CATHOLVALDRE,42.92
BBCHI39.SA,Ishares Msci China Etf,39.37
BBCIC11.SA,B-Index Morningstar Setores Ciclicos Brasil Fundo De Indice,146.42
BBCLO39.SA,Global X Funds,32.87
BBCOM39.SA,BKR COMT ROLDRE,46.40
BBCPX39.SA,Global X Funds,45.56
BBCTE39.SA,GX CLEANCH  DRE,38.32
BBCWV39.SA,"iShares, Inc. - iShares MSCI Global Min Vol Factor ETF",67.44
BBDAP11.SA,Bb Etf Indice Dap5 B3 Fundo De Indice,12.23
BBDEF11.SA,B-Index Morningstar Setores Defensivos Brasil Fundo De Indice,174.45
BBDIF11.SA,Btg Pactual Divida Infra FICF Incentivados De Investimento Em Infraestrutura Renda Fixa Credito Priv,76.32
BBDIV11.SA,Btg Pactual Infraestrutura Dividendos Fundo De Investimento Em Participacoes Em Infraestrutura,39.35
BBDLL4F.SA,BARDELLA    PN,6.62
BBDOM11.SA,Investo Marketvector Brazil Domestic Exposure Etf - Fundo De Investimento De Indice,146.88
BBDVD39.SA,Global X Funds,51.16
BBDVY39.SA,Ishares Select Dividend Etf,82.24
BBECH39.SA,BKR CHILE   DRE,76.24
BBEEF3F.SA,MINERVA     ON      NM,5.72
BBEEM39.SA,Ishares Msci Emerging Markets ETF,53.19
BBEES3F.SA,BANESTES    ON,8.40
BBEES4F.SA,BANESTES    PN,8.37
BBEFA39.SA,Ishares Msci Eafe ETF,68.05
BBEFG39.SA,iShares Trust - iShares MSCI EAFE Growth ETF,62.83
BBEFV39.SA,iShares Trust - iShares MSCI EAFE Value ETF,68.45
BBEGD39.SA,TRTMSCI EAFEDRE,66.80
BBEGE39.SA,"iShares, Inc. - iShares ESG Aware MSCI EM ETF",64.40
BBEGU39.SA,Ishares Trust Ishares Esg Aware Msci Usa ETF,77.10
BBEIS39.SA,MSCI ISRAEL DRE,64.68
BBEMC39.SA,BKR EME XCHIDRE,87.59
BBEMV39.SA,"iShares, Inc. - iShares MSCI Emerging Markets Min Vol Factor ETF",60.00
BBEPP39.SA,BKR MSCI JPNDRE,72.44
BBEST11.SA,Investo Brazil Besst Quality Fundo De Indice,125.87
BBEUW39.SA,BKR EQUALWG DRE,70.35
BBEWA39.SA,"iShares, Inc. - iShares MSCI Australia ETF",50.50
BBEWC39.SA,"iShares, Inc. - iShares MSCI Canada ETF",73.25
BBEWD39.SA,MSCI SWEDEN DRE,56.58
BBEWG39.SA,Ishares Msci Germany ETF,76.40
BBEWH39.SA,Ishares Msci Hong Kong Etf,41.24
BBEWI39.SA,MSCI ITALY  DRE,60.33
BBEWJ39.SA,Ishares Msci Japan Etf,61.30
BBEWL39.SA,"iShares, Inc. - iShares MSCI Switzerland ETF",66.80
BBEWN39.SA,MSCINETHERLDDRE,66.22
BBEWO39.SA,MSCI AUSTRIADRE,68.21
BBEWP39.SA,LKR/SGD,97.50
BBEWQ39.SA,"iShares, Inc. - iShares MSCI France ETF",60.87
BBEWS39.SA,BlackRock Institutional Trust Co NA,54.00
BBEWT39.SA,Ishares Msci Taiwan ETF,61.39
BBEWU39.SA,Ishares Msci United Kingdom Etf,81.25
BBEWW39.SA,Ishares Msci Mexico ETF,104.35
BBEWY39.SA,Ishares Msci South Korea Etf,87.06
BBEWZ39.SA,Ishares Msci Brazil ETF,66.24
BBEZA39.SA,MSCI SAFRICADRE,65.75
BBEZU39.SA,Ishares Msci Eurozone ETF,87.85
BBFAV39.SA,iShares Trust - iShares MSCI EAFE Min Vol Factor ETF,59.80
BBFCG39.SA,FT NAT GAS  DRE,68.00
BBFDA39.SA,FT RISIDIVIDDRE,74.40
BBFIW39.SA,FT WATER    DRE,58.88
BBFNX39.SA,Global X Funds,23.69
